# Generated by matlabSample/mainHCW.m
# Osculating Keplerian elements (chief: GEO circular equatorial)
# Columns match mRendering orbit_mechanics.CsvEphemeris.
time_s,a_km,e,inc_rad,raan_rad,ome_rad,f_rad
26790,42164.0029832839,0.000118585489286248,0.000237170609718746,4.71239079853116,4.71191118378235,5.0956554321545
26800,42164.0029834248,0.000118585494823615,0.000237170618144754,4.71239081208435,4.71191115870567,5.09638472433636
26810,42164.0029835664,0.000118585500385289,0.000237170625634539,4.71239082571129,4.71191113350719,5.09711401668321
26820,42164.0029837088,0.000118585505971943,0.000237170633592434,4.71239083941222,4.71191110817738,5.09784330920433
26830,42164.002983852,0.000118585511583322,0.000237170642486553,4.71239085318736,4.71191108271902,5.09857260189667
26840,42164.002983996,0.000118585517219347,0.000237170649976337,4.71239086703696,4.71191105713558,5.09930189475646
26850,42164.0029841408,0.000118585522880747,0.000237170658402343,4.71239088096125,4.71191103141809,5.10003118779245
26860,42164.0029842864,0.000118585528566942,0.000237170665892126,4.71239089496046,4.71191100557023,5.10076048100064
26870,42164.0029844329,0.000118585534278448,0.000237170673850021,4.71239090903483,4.71191097959108,5.10148977438172
26880,42164.00298458,0.000118585540014642,0.000237170682744138,4.71239092318458,4.71191095349127,5.10221906792477
26890,42164.002984728,0.000118585545776364,0.000237170691170143,4.71239093740996,4.71191092725066,5.10294836164968
26900,42164.0029848769,0.000118585551563726,0.000237170699596148,4.7123909517112,4.71191090087583,5.10367765554958
26910,42164.0029850265,0.000118585557376426,0.00023717070708593,4.71239096608853,4.71191087437373,5.10440694961725
26920,42164.0029851769,0.000118585563213889,0.000237170715511935,4.7123909805422,4.71191084774365,5.10513624385314
26930,42164.0029853282,0.000118585569077788,0.000237170723937939,4.71239099507243,4.71191082097567,5.1058655382669
26940,42164.0029854803,0.00011858557496665,0.000237170732363943,4.71239100967948,4.71191079407986,5.10659483284817
26950,42164.0029856333,0.000118585580881829,0.000237170740789946,4.71239102436358,4.7119107670403,5.10732412761259
26960,42164.002985787,0.000118585586822252,0.000237170749215949,4.71239103912498,4.71191073987727,5.10805342253962
26970,42164.0029859416,0.000118585592788826,0.000237170757641952,4.7123910539639,4.71191071257524,5.10878271764451
26980,42164.002986097,0.000118585598781111,0.000237170766067955,4.71239106888049,4.7119106851416,5.1095120129197
26990,42164.0029862532,0.000118585604799306,0.000237170774493957,4.71239108387506,4.71191065757739,5.11024130836381
27000,42164.0029864103,0.000118585610843702,0.000237170782919959,4.71239109894787,4.71191062987378,5.11097060398534
27010,42164.0029865682,0.000118585616914213,0.000237170791345961,4.71239111409923,4.71191060203622,5.11169989977854
27020,42164.002986727,0.000118585623010805,0.000237170799771962,4.7123911293294,4.71191057406354,5.11242919574424
27030,42164.0029868866,0.000118585629133864,0.000237170809134186,4.71239114463868,4.71191054595282,5.11315849188507
27040,42164.0029870471,0.000118585635283129,0.000237170817560187,4.71239116002732,4.71191051771093,5.11388778819384
27050,42164.0029872085,0.000118585641459073,0.000237170825986187,4.71239117549561,4.71191048932345,5.11461708468466
27060,42164.0029873706,0.000118585647661434,0.000237170834412187,4.71239119104381,4.7119104608044,5.11534638134321
27070,42164.0029875336,0.000118585653890185,0.000237170843774409,4.71239120667217,4.71191043215158,5.1160756781714
27080,42164.0029876976,0.000118585660145762,0.000237170852200409,4.71239122238097,4.7119104033542,5.11680497517971
27090,42164.0029878623,0.000118585666427953,0.000237170860626408,4.71239123817046,4.71191037442687,5.11753427235324
27100,42164.002988028,0.000118585672736943,0.000237170869988629,4.71239125404089,4.71191034535645,5.11826356970485
27110,42164.0029881945,0.000118585679072942,0.000237170878414628,4.71239126999252,4.71191031614551,5.11899286723167
27120,42164.0029883619,0.00011858568543562,0.000237170886840626,4.71239128602559,4.7119102868017,5.11972216492576
27130,42164.0029885301,0.00011858569182561,0.000237170896202846,4.71239130214036,4.71191025731559,5.12045146279627
27140,42164.0029886993,0.000118585698242607,0.000237170904628844,4.71239131833708,4.71191022768827,5.12118076084182
27150,42164.0029888693,0.000118585704686737,0.000237170913991063,4.71239133461598,4.71191019792252,5.12191005905937
27160,42164.0029890402,0.000118585711158112,0.00023717092241706,4.71239135097731,4.71191016801948,5.12263935744748
27170,42164.002989212,0.000118585717656856,0.000237170931311168,4.71239136742132,4.71191013797352,5.1233686560115
27180,42164.0029893847,0.000118585724183167,0.000237170941141497,4.71239138394825,4.71191010778289,5.12409795475291
27190,42164.0029895582,0.000118585730736404,0.000237170949567493,4.71239140055833,4.71191007746015,5.12482725365887
27200,42164.0029897327,0.000118585737317832,0.000237170958929711,4.71239141725182,4.71191004698525,5.12555655274915
27210,42164.0029899081,0.000118585743926818,0.000237170968291928,4.71239143402894,4.71191001636929,5.12628585201237
27220,42164.0029900844,0.000118585750563379,0.000237170976249812,4.71239145088994,4.71190998561729,5.12701515144325
27230,42164.0029902616,0.000118585757227541,0.00023717098608014,4.71239146783506,4.71190995472052,5.12774445105021
27240,42164.0029904397,0.000118585763919713,0.000237170995442356,4.71239148486455,4.71190992368224,5.12847375082974
27250,42164.0029906187,0.000118585770639907,0.000237171004804572,4.71239150197863,4.71190989249741,5.12920305078659
27260,42164.0029907986,0.000118585777387958,0.000237171014166787,4.71239151917756,4.7119098611743,5.12993235091221
27270,42164.0029909794,0.000118585784163964,0.000237171022592781,4.71239153646158,4.71190982970846,5.13066165121079
27280,42164.0029911612,0.000118585790968452,0.000237171031954995,4.71239155383093,4.7119097980902,5.13139095169171
27290,42164.0029913439,0.000118585797801154,0.000237171041317209,4.71239157128585,4.71190976633126,5.13212025234296
27300,42164.0029915275,0.000118585804662071,0.000237171050679423,4.7123915888266,4.71190973442719,5.13284955316871
27310,42164.0029917121,0.000118585811551684,0.000237171059573526,4.71239160645342,4.71190970237545,5.1335788541712
27320,42164.0029918976,0.000118585818469465,0.00023717106940385,4.71239162416656,4.71190967018024,5.13430815534595
27330,42164.002992084,0.000118585825415751,0.000237171078766063,4.7123916419662,4.71190963784403,5.13503745669029
27340,42164.0029922713,0.000118585832390821,0.000237171088128275,4.71239165985258,4.71190960535697,5.13576675821377
27350,42164.0029924597,0.000118585839394945,0.000237171097490487,4.71239167782599,4.71190957271793,5.1364960599172
27360,42164.0029926489,0.000118585846426994,0.00023717110732081,4.71239169588673,4.71190953994668,5.13722536178048
27370,42164.0029928391,0.000118585853488487,0.000237171117151132,4.71239171403509,4.71190950701754,5.13795466382895
27380,42164.0029930302,0.000118585860578819,0.000237171126513343,4.71239173227134,4.71190947394386,5.13868396604896
27390,42164.0029932223,0.000118585867698334,0.000237171135875553,4.71239175059577,4.71190944071837,5.13941326844745
27400,42164.0029934153,0.000118585874846537,0.000237171145237763,4.71239176900865,4.71190940735333,5.14014257101184
27410,42164.0029936094,0.000118585882024481,0.000237171155536194,4.71239178751026,4.71190937383056,5.14087187376002
27420,42164.0029938044,0.000118585889231322,0.000237171164898404,4.71239180610087,4.71190934016298,5.14160117667874
27430,42164.0029940003,0.000118585896467339,0.000237171174260613,4.71239182478073,4.71190930635231,5.14233047976598
27440,42164.0029941972,0.000118585903733205,0.000237171184559042,4.71239184355012,4.71190927238453,5.14305978303547
27450,42164.0029943951,0.000118585911028151,0.00023717119345314,4.7123918624093,4.7119092382715,5.14378908647504
27460,42164.0029945939,0.000118585918353007,0.000237171204219679,4.71239188135852,4.71190920400529,5.14451839009234
27470,42164.0029947938,0.000118585925707537,0.000237171213581887,4.71239190039804,4.7119091695879,5.14524769388504
27480,42164.0029949946,0.000118585933091752,0.000237171223880314,4.71239191952811,4.7119091350207,5.14597699785153
27490,42164.0029951964,0.000118585940505604,0.000237171232774411,4.71239193874899,4.71190910030319,5.14670630199197
27500,42164.0029953992,0.000118585947949293,0.000237171243540948,4.71239195806093,4.71190906543774,5.14743560630372
27510,42164.002995603,0.000118585955423282,0.000237171252903154,4.71239197746417,4.71190903041565,5.1481649107952
27520,42164.0029958078,0.000118585962927289,0.00023717126320158,4.71239199695896,4.71190899524116,5.14889421546188
27530,42164.0029960135,0.00011858597046102,0.000237171272563785,4.71239201654556,4.71190895992033,5.14962352029741
27540,42164.0029962202,0.000118585978025037,0.000237171282862211,4.7123920362242,4.71190892444876,5.1503528253059
27550,42164.002996428,0.000118585985619731,0.000237171293160635,4.71239205599514,4.71190888881448,5.15108213049904
27560,42164.0029966368,0.000118585993244372,0.00023717130345906,4.71239207585861,4.71190885303625,5.15181143585779
27570,42164.0029968466,0.000118586000899859,0.000237171312821263,4.71239209581487,4.71190881709739,5.15254074139853
27580,42164.0029970574,0.000118586008585591,0.000237171323119687,4.71239211586416,4.71190878100868,5.15327004711022
27590,42164.0029972692,0.000118586016301984,0.00023717133341811,4.71239213600672,4.71190874476754,5.15399935299514
27600,42164.002997482,0.000118586024049279,0.000237171343716533,4.7123921562428,4.71190870836736,5.15472865905962
27610,42164.0029976959,0.000118586031827195,0.000237171354014955,4.71239217657264,4.71190867181356,5.15545796529795
27620,42164.0029979108,0.000118586039635938,0.000237171363845266,4.7123921969965,4.71190863510665,5.15618727170933
27630,42164.0029981266,0.00011858604747553,0.000237171373675578,4.71239221751463,4.71190859824655,5.15691657829357
27640,42164.0029983436,0.00011858605534601,0.000237171383973998,4.71239223812726,4.71190856123335,5.15764588505027
27650,42164.0029985616,0.000118586063248255,0.000237171394272419,4.71239225883466,4.7119085240496,5.15837519199659
27660,42164.0029987806,0.000118586071181031,0.000237171404102729,4.71239227963707,4.71190848672217,5.15910449910539
27670,42164.0029990006,0.000118586079145352,0.000237171415805478,4.71239230053475,4.7119084492344,5.15983380639301
27680,42164.0029992217,0.00011858608714098,0.000237171426103897,4.71239232152788,4.71190841159119,5.16056311385435
27690,42164.0029994438,0.000118586095167655,0.000237171436402316,4.71239234261671,4.71190837379386,5.1612924214878
27700,42164.002999667,0.000118586103226667,0.000237171446232624,4.71239236380153,4.71190833582902,5.16202172930639
27710,42164.0029998912,0.000118586111316352,0.000237171456999152,4.71239238508265,4.71190829772244,5.16275103728404
27720,42164.0030001165,0.000118586119438411,0.000237171467297569,4.71239240646035,4.71190825944156,5.16348034545296
27730,42164.0030003429,0.000118586127591861,0.000237171477595986,4.71239242793492,4.71190822100991,5.16420965378931
27740,42164.0030005703,0.000118586135777197,0.000237171488830622,4.71239244950664,4.71190818242026,5.16493896229999
27750,42164.0030007987,0.000118586143994376,0.000237171499129038,4.71239247117579,4.71190814367207,5.16566827098522
27760,42164.0030010283,0.000118586152243367,0.000237171509427453,4.71239249294264,4.71190810476504,5.16639757984499
27770,42164.0030012589,0.000118586160524994,0.000237171520662088,4.71239251480747,4.71190806569544,5.16712688888272
27780,42164.0030014906,0.000118586168838477,0.000237171530960502,4.71239253677055,4.71190802646721,5.16785619809415
27790,42164.0030017234,0.000118586177184206,0.000237171542195136,4.71239255883214,4.71190798707866,5.16858550748067
27800,42164.0030019572,0.000118586185562287,0.000237171552493549,4.7123925809925,4.71190794753236,5.1693148170394
27810,42164.0030021921,0.000118586193972889,0.000237171562791962,4.71239260325189,4.7119079078207,5.17004412677766
27820,42164.0030024281,0.000118586202415585,0.000237171574026594,4.71239262561058,4.71190786795317,5.17077343668566
27830,42164.0030026652,0.000118586210891297,0.000237171584325006,4.71239264806883,4.71190782792202,5.17150274677083
27840,42164.0030029034,0.000118586219399329,0.000237171595559637,4.71239267062688,4.7119077877306,5.17223205702955
27850,42164.0030031427,0.00011858622794017,0.000237171606794268,4.71239269328499,4.7119077473785,5.17296136746193
27860,42164.0030033831,0.000118586236514076,0.000237171617092678,4.71239271604341,4.71190770685917,5.17369067807422
27870,42164.0030036246,0.000118586245120984,0.000237171628327308,4.71239273890239,4.71190766617726,5.17441998886148
27880,42164.0030038672,0.000118586253760245,0.000237171639561937,4.71239276186219,4.7119076253404,5.1751492998158
27890,42164.0030041109,0.000118586262433189,0.000237171649860346,4.71239278492305,4.71190758433282,5.17587861095265
27900,42164.0030043557,0.000118586271139165,0.000237171661094974,4.71239280808522,4.71190754316419,5.17660792226206
27910,42164.0030046017,0.000118586279877908,0.000237171672329601,4.71239283134895,4.71190750183713,5.17733723374115
27920,42164.0030048487,0.000118586288650549,0.000237171683564228,4.71239285471449,4.71190746034074,5.17806654540049
27930,42164.0030050969,0.000118586297456453,0.000237171693862635,4.71239287818208,4.71190741868168,5.17879585723317
27940,42164.0030053462,0.000118586306295843,0.000237171704629152,4.71239290175197,4.71190737685794,5.1795251692409
27950,42164.0030055966,0.000118586315168705,0.000237171716331886,4.71239292542442,4.71190733487196,5.18025448142093
27960,42164.0030058482,0.000118586324075228,0.000237171727566511,4.71239294919967,4.7119072927201,5.18098379377662
27970,42164.0030061009,0.000118586333015788,0.000237171738801135,4.71239297307797,4.71190725040145,5.1817131063086
27980,42164.0030063547,0.000118586341989968,0.00023717174956765,4.71239299705958,4.71190720791716,5.18244241901541
27990,42164.0030066097,0.000118586350998075,0.000237171761270382,4.71239302114474,4.7119071652663,5.1831717318977
28000,42164.0030068658,0.000118586360040076,0.000237171772505005,4.71239304533372,4.71190712245196,5.18390104495208
28010,42164.003007123,0.00011858636911626,0.000237171783739627,4.71239306962676,4.71190707947342,5.18463035817896
28020,42164.0030073815,0.000118586378226604,0.000237171794506139,4.7123930940241,4.71190703632524,5.18535967158353
28030,42164.003007641,0.000118586387371346,0.000237171806208869,4.71239311852591,4.71190699300861,5.18608898516435
28040,42164.0030079018,0.000118586396550231,0.000237171818379708,4.7123931431325,4.71190694952801,5.18681829891663
28050,42164.0030081636,0.000118586405763565,0.000237171829614328,4.71239316784416,4.71190690588331,5.18754761284014
28060,42164.0030084267,0.000118586415011449,0.000237171840848947,4.71239319266119,4.71190686206479,5.18827692694427
28070,42164.0030086909,0.000118586424293757,0.000237171852083566,4.71239321758388,4.71190681808145,5.18900624121969
28080,42164.0030089563,0.000118586433611272,0.000237171864254402,4.7123932426125,4.71190677392683,5.18973555567254
28090,42164.0030092228,0.000118586442963288,0.00023717187548902,4.71239326774736,4.71190672960591,5.19046487029749
28100,42164.0030094905,0.00011858645234979,0.000237171886723637,4.71239329298872,4.71190668511798,5.19119418509496
28110,42164.0030097594,0.000118586461771627,0.000237171898894472,4.71239331833686,4.71190664045908,5.19192350006857
28120,42164.0030100295,0.000118586471228239,0.000237171910129088,4.71239334379205,4.71190659563529,5.19265281521192
28130,42164.0030103008,0.000118586480720429,0.000237171920895594,4.71239336935457,4.71190655063207,5.19338213053925
28140,42164.0030105733,0.00011858649024757,0.000237171933534536,4.71239339502467,4.71190650546267,5.19411144603701
28150,42164.003010847,0.00011858649980998,0.000237171944769151,4.71239342080264,4.71190646012855,5.19484076170341
28160,42164.0030111218,0.000118586509407643,0.000237171956939982,4.71239344668871,4.71190641462273,5.19557007754514
28170,42164.0030113979,0.000118586519040935,0.000237171968174596,4.71239347268317,4.71190636894368,5.19629939356343
28180,42164.0030116751,0.000118586528709614,0.000237171980345426,4.71239349878625,4.7119063230962,5.19702870975317
28190,42164.0030119536,0.000118586538413778,0.000237171992516256,4.71239352499823,4.71190627707606,5.1977580261183
28200,42164.0030122333,0.000118586548154022,0.000237172003750867,4.71239355131935,4.71190623088672,5.19848734265506
28210,42164.0030125141,0.000118586557929916,0.000237172015921696,4.71239357774986,4.71190618452727,5.19921665936407
28220,42164.0030127962,0.000118586567741697,0.000237172028092524,4.71239360429002,4.71190613799271,5.19994597625002
28230,42164.0030130796,0.000118586577589737,0.000237172039327134,4.71239363094008,4.71190609128242,5.20067529331325
28240,42164.0030133641,0.000118586587473486,0.000237172051029852,4.71239365770029,4.71190604440792,5.20140461054193
28250,42164.0030136499,0.000118586597393795,0.000237172063668787,4.7123936845709,4.7119059973549,5.20213392795011
28260,42164.0030139369,0.000118586607349873,0.000237172075839613,4.71239371155215,4.7119059501305,5.20286324553033
28270,42164.0030142251,0.000118586617342169,0.000237172088010438,4.7123937386443,4.71190590273685,5.20359256328018
28280,42164.0030145146,0.000118586627371557,0.000237172100181262,4.71239376584759,4.71190585516376,5.20432188120954
28290,42164.0030148052,0.000118586637436968,0.000237172111415868,4.71239379316228,4.7119058074212,5.20505119930817
28300,42164.0030150972,0.000118586647539181,0.000237172123586692,4.71239382058861,4.71190575950246,5.20578051758248
28310,42164.0030153904,0.000118586657677987,0.000237172135289405,4.71239384812683,4.71190571141087,5.20650983602883
28320,42164.0030156848,0.000118586667853506,0.000237172147928336,4.7123938757772,4.71190566314607,5.20723915464732
28330,42164.0030159804,0.000118586678065558,0.000237172160099157,4.71239390353997,4.71190561471183,5.20796847343385
28340,42164.0030162774,0.000118586688315279,0.000237172173206195,4.71239393141538,4.71190556609288,5.20869779240341
28350,42164.0030165756,0.000118586698601748,0.000237172185377015,4.71239395940371,4.71190551730255,5.20942711154236
28360,42164.003016875,0.00011858670892492,0.000237172197547834,4.7123939875052,4.71190546834391,5.21015643084735
28370,42164.0030171758,0.000118586719285685,0.000237172209718653,4.71239401572005,4.71190541920106,5.210885750334
28380,42164.0030174778,0.00011858672968382,0.000237172221421362,4.71239404404849,4.71190536988383,5.21161506999225
28390,42164.003017781,0.000118586740119271,0.000237172234060288,4.71239407249079,4.71190532039387,5.2123443898201
28400,42164.0030180855,0.000118586750591979,0.000237172247167322,4.71239410104728,4.71190527072934,5.21307370981906
28410,42164.0030183913,0.000118586761102381,0.000237172259338138,4.71239412971823,4.71190522088722,5.21380302999178
28420,42164.0030186984,0.000118586771650582,0.000237172271508953,4.71239415850395,4.71190517086317,5.21453235034231
28430,42164.0030190068,0.000118586782236524,0.000237172283679768,4.71239418740471,4.71190512066665,5.21526167086081
28440,42164.0030193165,0.000118586792860279,0.000237172296786799,4.7123942164208,4.71190507028984,5.2159909915548
28450,42164.0030196275,0.000118586803522307,0.000237172308489504,4.71239424555251,4.71190501973231,5.21672031242439
28460,42164.0030199397,0.000118586814221729,0.000237172322064642,4.7123942748001,4.71190496900564,5.21744963345768
28470,42164.0030202532,0.000118586824959248,0.000237172334235454,4.71239430416384,4.7119049181036,5.21817895466056
28480,42164.0030205681,0.000118586835735339,0.000237172347342482,4.71239433364401,4.71190486701908,5.21890827603985
28490,42164.0030208842,0.000118586846549471,0.000237172359513293,4.71239436324088,4.7119048157549,5.21963759759241
28500,42164.0030212017,0.00011858685740227,0.00023717237262032,4.7123943929547,4.71190476431038,5.22036691931861
28510,42164.0030215205,0.0001185868682931,0.000237172384791129,4.71239442278574,4.71190471269182,5.22109624121185
28520,42164.0030218406,0.000118586879223027,0.000237172397898155,4.71239445273426,4.71190466089187,5.22182556327918
28530,42164.003022162,0.000118586890191144,0.000237172411005179,4.71239448280052,4.71190460891404,5.22255488551678
28540,42164.0030224847,0.000118586901198048,0.000237172423175987,4.71239451298476,4.71190455675999,5.22328420792268
28550,42164.0030228088,0.000118586912244068,0.000237172435814902,4.71239454328725,4.71190450441941,5.22401353050691
28560,42164.0030231341,0.000118586923328239,0.000237172449390032,4.71239457370823,4.71190445190871,5.22474285325275
28570,42164.0030234609,0.000118586934452529,0.000237172461560838,4.71239460424796,4.71190439920747,5.22547217618033
28580,42164.0030237889,0.000118586945615223,0.000237172474667859,4.71239463490668,4.7119043463307,5.22620149927436
28590,42164.0030241183,0.000118586956817168,0.000237172487774879,4.71239466568465,4.71190429327479,5.22693082253813
28600,42164.003024449,0.000118586968058409,0.000237172500881898,4.71239469658211,4.71190424003797,5.22766014597312
28610,42164.0030247811,0.000118586979339204,0.000237172513988917,4.71239472759932,4.71190418661964,5.22838946957966
28620,42164.0030251145,0.000118586990659109,0.000237172527095935,4.71239475873651,4.71190413302144,5.22911879335578
28630,42164.0030254493,0.000118587002019023,0.000237172540202952,4.71239478999394,4.71190407923706,5.22984811730753
28640,42164.0030257854,0.000118587013418262,0.000237172553309969,4.71239482137186,4.71190402527645,5.23057744142466
28650,42164.0030261229,0.000118587024857179,0.000237172565948877,4.71239485287051,4.71190397113462,5.23130676571184
28660,42164.0030264617,0.000118587036335723,0.000237172579524,4.71239488449014,4.71190391681213,5.23203609016825
28670,42164.0030268019,0.00011858704785485,0.000237172592631014,4.71239491623101,4.71190386230176,5.2327654148008
28680,42164.0030271435,0.000118587059413644,0.000237172605738028,4.71239494809337,4.71190380761297,5.23349473959972
28690,42164.0030274865,0.000118587071012426,0.000237172618845041,4.71239498007745,4.71190375274311,5.23422406456738
28700,42164.0030278308,0.0001185870826512,0.000237172631952053,4.71239501218353,4.71190369769182,5.23495338970385
28710,42164.0030281765,0.000118587094330744,0.000237172645059065,4.71239504441186,4.71190364245166,5.23568271501624
28720,42164.0030285235,0.000118587106050151,0.000237172658166075,4.71239507676264,4.71190358703465,5.23641204049228
28730,42164.003028872,0.00011858711781056,0.0002371726722093,4.71239510923608,4.71190353143005,5.23714136614248
28740,42164.0030292219,0.000118587129611131,0.00023717268531631,4.71239514183246,4.71190347564496,5.2378706919594
28750,42164.0030295731,0.000118587141452372,0.000237172697955211,4.71239517455209,4.71190341967675,5.23860001794532
28760,42164.0030299258,0.000118587153334233,0.000237172711530326,4.71239520739525,4.71190336352572,5.2393293440996
28770,42164.0030302798,0.000118587165257486,0.000237172725573548,4.71239524036225,4.71190330718355,5.24005867043022
28780,42164.0030306353,0.000118587177221068,0.000237172738212447,4.71239527345336,4.71190325066609,5.24078799692101
28790,42164.0030309921,0.00011858718922616,0.000237172752723775,4.71239530666888,4.71190319396002,5.24151732358494
28800,42164.0030313504,0.000118587201272054,0.000237172765830779,4.71239534000907,4.71190313707042,5.24224665041662
28810,42164.0030317101,0.000118587213359108,0.000237172779405891,4.71239537347421,4.71190307999679,5.24297597741623
28820,42164.0030320712,0.000118587225487979,0.000237172792981001,4.71239540706458,4.71190302273293,5.24370530458964
28830,42164.0030324337,0.000118587237657429,0.000237172807024218,4.71239544078044,4.71190296529283,5.24443463192256
28840,42164.0030327976,0.000118587249868768,0.00023717282013122,4.71239547462205,4.71190290766467,5.24516395942648
28850,42164.003033163,0.000118587262121594,0.000237172834174436,4.71239550858969,4.71190284984854,5.24589328710102
28860,42164.0030335298,0.000118587274416389,0.000237172847281436,4.71239554268361,4.71190279184542,5.24662261494489
28870,42164.003033898,0.000118587286752783,0.00023717286132465,4.71239557690406,4.71190273365956,5.24735194295352
28880,42164.0030342676,0.000118587299130466,0.000237172875367863,4.71239561125131,4.71190267529202,5.24808127112557
28890,42164.0030346388,0.000118587311550923,0.000237172888474861,4.7123956457256,4.71190261673087,5.24881059947264
28900,42164.0030350113,0.000118587324012866,0.000237172902518072,4.71239568032719,4.71190255799105,5.24953992797953
28910,42164.0030353853,0.00011858733651752,0.000237172916561283,4.71239571505633,4.711902499056,5.25026925666248
28920,42164.0030357607,0.000118587349063817,0.000237172930604492,4.71239574991326,4.71190243994022,5.25099858550669
28930,42164.0030361377,0.000118587361652726,0.000237172944647701,4.71239578489824,4.7119023806336,5.25172791452198
28940,42164.003036516,0.000118587374283637,0.000237172958690909,4.71239582001151,4.71190232114962,5.25245724369459
28950,42164.0030368958,0.000118587386957599,0.000237172971797903,4.71239585525332,4.71190226146966,5.25318657304282
28960,42164.0030372771,0.000118587399673889,0.000237172985841109,4.71239589062391,4.71190220160513,5.25391590255499
28970,42164.0030376598,0.000118587412432763,0.000237172999884315,4.71239592612353,4.71190214155222,5.25464523223461
28980,42164.003038044,0.000118587425234731,0.00023717301392752,4.71239596175241,4.71190208131415,5.25537456207817
28990,42164.0030384297,0.000118587438079454,0.000237173027970724,4.71239599751082,4.71190202088628,5.25610389209001
29000,42164.0030388169,0.000118587450967088,0.00023717304154582,4.71239603339899,4.71190196027036,5.25683322226809
29010,42164.0030392056,0.000118587463897898,0.000237173056057129,4.71239606941717,4.71190189946703,5.25756255261149
29020,42164.0030395957,0.000118587476871827,0.000237173071036544,4.7123961055656,4.71190183847729,5.2582918831189
29030,42164.0030399874,0.000118587489889274,0.000237173084611638,4.71239614184453,4.71190177729356,5.25902121379761
29040,42164.0030403804,0.000118587502949477,0.000237173099122944,4.71239617825422,4.71190171592839,5.25975054463477
29050,42164.0030407751,0.000118587516053398,0.000237173113166143,4.71239621479491,4.71190165437185,5.26047987564001
29060,42164.0030411712,0.000118587529201035,0.000237173126741235,4.71239625146685,4.71190159262594,5.26120920681105
29070,42164.0030415688,0.000118587542391821,0.000237173141252538,4.71239628827029,4.71190153069733,5.26193853814091
29080,42164.0030419679,0.000118587555626819,0.000237173156231948,4.71239632520539,4.71190146856977,5.26266786964562
29090,42164.0030423685,0.000118587568905526,0.000237173169807037,4.71239636227241,4.71190140625806,5.2633972013101
29100,42164.0030427707,0.000118587582228302,0.000237173184318338,4.71239639947164,4.71190134375554,5.26412653314065
29110,42164.0030431743,0.000118587595594974,0.000237173199297745,4.71239643680339,4.711901281066,5.26485586513312
29120,42164.0030435795,0.00011858760900554,0.000237173212872831,4.71239647426794,4.71190121818686,5.26558519728978
29130,42164.0030439862,0.00011858762246064,0.000237173228320343,4.71239651186557,4.71190115511533,5.26631452961308
29140,42164.0030443944,0.000118587635959954,0.000237173242363534,4.71239654959658,4.71190109185495,5.26704386209913
29150,42164.0030448042,0.000118587649503269,0.000237173256874831,4.71239658746123,4.71190102841004,5.26777319474331
29160,42164.0030452155,0.000118587663091873,0.000237173271386127,4.7123966254598,4.71190096476496,5.26850252756093
29170,42164.0030456283,0.000118587676724547,0.000237173286365528,4.71239666359255,4.71190090093589,5.26923186053548
29180,42164.0030460426,0.000118587690401673,0.000237173299940609,4.71239670185977,4.71190083691772,5.26996119367177
29190,42164.0030464586,0.000118587704124079,0.000237173315388115,4.7123967402617,4.71190077270602,5.27069052697392
29200,42164.003046876,0.000118587717890999,0.000237173329431301,4.71239677879861,4.71190070830495,5.27141986043745
29210,42164.003047295,0.00011858773170319,0.000237173344410699,4.71239681747076,4.71190064371192,5.27214919406463
29220,42164.0030477156,0.000118587745560162,0.000237173359390095,4.71239685627841,4.71190057892917,5.27287852785295
29230,42164.0030481377,0.00011858775946261,0.000237173374369491,4.7123968952218,4.71190051395229,5.2736078618065
29240,42164.0030485614,0.000118587773410008,0.000237173388412674,4.71239693430118,4.71190044878929,5.27433719591697
29250,42164.0030489867,0.000118587787403195,0.000237173403392068,4.7123969735168,4.7119003834294,5.27506653019483
29260,42164.0030494135,0.000118587801441324,0.000237173418371461,4.71239701286892,4.71190031788491,5.27579586462751
29270,42164.0030498419,0.000118587815525114,0.000237173433350853,4.71239705235778,4.71190025214665,5.27652519922386
29280,42164.0030502718,0.000118587829654898,0.000237173448330244,4.71239709198361,4.71190018621294,5.27725453398529
29290,42164.0030507034,0.000118587843830172,0.000237173462373422,4.71239713174667,4.71190012009093,5.27798386890434
29300,42164.0030511365,0.00011858785805105,0.000237173477352811,4.71239717164719,4.71190005378003,5.27871320398133
29310,42164.0030515712,0.000118587872318413,0.000237173492332199,4.71239721168542,4.71189998727078,5.27944253922542
29320,42164.0030520075,0.000118587886631313,0.000237173507311587,4.71239725186159,4.71189992057225,5.28017187462724
29330,42164.0030524454,0.00011858790099019,0.000237173522290973,4.71239729217595,4.71189985368613,5.28090121018482
29340,42164.0030528849,0.000118587915395921,0.000237173537270358,4.71239733262874,4.71189978660348,5.2816305459068
29350,42164.003053326,0.000118587929847778,0.000237173552249743,4.71239737322019,4.71189971932385,5.28235988179337
29360,42164.0030537687,0.000118587944345613,0.000237173568165338,4.71239741395056,4.71189965186321,5.28308921782823
29370,42164.003054213,0.000118587958890504,0.00023717358314472,4.71239745482007,4.71189958419734,5.28381855403533
29380,42164.0030546589,0.000118587973481843,0.000237173597655996,4.71239749582897,4.71189951634387,5.28454789039675
29390,42164.0030551064,0.000118587988119881,0.000237173613103482,4.71239753697751,4.71189944830083,5.28527722691416
29400,42164.0030555556,0.000118588002804663,0.000237173628082862,4.71239757826592,4.71189938006151,5.28600656359399
