# Generated by matlabSample/mainHCW.m
# HCW relative motion (radial, along-track, cross-track) [km], identity attitude
time_s,x,y,z,qx,qy,qz,qw
1220,4.98022640787123,9.111529569868,9.96045281574246,0,0,0,1
1230,4.97990114034706,9.1042664853137,9.95980228069411,0,0,0,1
1240,4.97957322473079,9.09700387706717,9.95914644946158,0,0,0,1
1250,4.97924266119683,9.08974174899108,9.95848532239365,0,0,0,1
1260,4.97890944992097,9.0824801049478,9.95781889984194,0,0,0,1
1270,4.97857359108043,9.07521894879936,9.95714718216086,0,0,0,1
1280,4.97823508485382,9.06795828440747,9.95647016970764,0,0,0,1
1290,4.97789393142117,9.06069811563355,9.95578786284233,0,0,0,1
1300,4.97755013096389,9.05343844633868,9.95510026192778,0,0,0,1
1310,4.97720368366483,9.04617928038365,9.95440736732965,0,0,0,1
1320,4.97685458970821,9.0389206216289,9.95370917941641,0,0,0,1
1330,4.97650284927968,9.03166247393458,9.95300569855936,0,0,0,1
1340,4.97614846256629,9.02440484116051,9.95229692513258,0,0,0,1
1350,4.97579142975649,9.01714772716622,9.95158285951298,0,0,0,1
1360,4.97543175104014,9.00989113581089,9.95086350208028,0,0,0,1
1370,4.97506942660851,9.00263507095339,9.95013885321701,0,0,0,1
1380,4.97470445665426,8.9953795364523,9.94940891330852,0,0,0,1
1390,4.97433684137147,8.98812453616587,9.94867368274294,0,0,0,1
1400,4.97396658095563,8.98087007395202,9.94793316191125,0,0,0,1
1410,4.97359367560361,8.97361615366837,9.94718735120722,0,0,0,1
1420,4.97321812551371,8.96636277917222,9.94643625102743,0,0,0,1
1430,4.97283993088564,8.95910995432055,9.94567986177127,0,0,0,1
1440,4.97245909192048,8.95185768297004,9.94491818384096,0,0,0,1
1450,4.97207560882075,8.94460596897703,9.9441512176415,0,0,0,1
1460,4.97168948179037,8.93735481619756,9.94337896358074,0,0,0,1
1470,4.97130071103465,8.93010422848736,9.9426014220693,0,0,0,1
1480,4.97090929676032,8.92285420970182,9.94181859352064,0,0,0,1
1490,4.97051523917551,8.91560476369605,9.94103047835102,0,0,0,1
1500,4.97011853848975,8.9083558943248,9.94023707697951,0,0,0,1
1510,4.96971919491399,8.90110760544254,9.93943838982799,0,0,0,1
1520,4.96931720866058,8.89385990090342,9.93863441732116,0,0,0,1
1530,4.96891257994326,8.88661278456125,9.93782515988653,0,0,0,1
1540,4.9685053089772,8.87936626026954,9.9370106179544,0,0,0,1
1550,4.96809539597896,8.8721203318815,9.93619079195792,0,0,0,1
1560,4.9676828411665,8.86487500325,9.93536568233301,0,0,0,1
1570,4.96726764475921,8.8576302782276,9.93453528951842,0,0,0,1
1580,4.96684980697786,8.85038616066655,9.93369961395573,0,0,0,1
1590,4.96642932804464,8.84314265441878,9.93285865608929,0,0,0,1
1600,4.96600620818314,8.83589976333591,9.93201241636628,0,0,0,1
1610,4.96558044761836,8.82865749126923,9.93116089523672,0,0,0,1
1620,4.96515204657669,8.82141584206973,9.93030409315338,0,0,0,1
1630,4.96472100528595,8.81417481958807,9.9294420105719,0,0,0,1
1640,4.96428732397535,8.80693442767462,9.92857464795071,0,0,0,1
1650,4.96385100287551,8.7996946701794,9.92770200575102,0,0,0,1
1660,4.96341204221845,8.79245555095213,9.92682408443691,0,0,0,1
1670,4.96297044223761,8.78521707384223,9.92594088447521,0,0,0,1
1680,4.96252620316768,8.77797924269729,9.92505240633536,0,0,0,1
1690,4.96207932524482,8.77074206136536,9.92415865048964,0,0,0,1
1700,4.9616298087067,8.76350553369556,9.92325961741341,0,0,0,1
1710,4.96117765379239,8.75626966353664,9.92235530758478,0,0,0,1
1720,4.96072286074236,8.74903445473691,9.92144572148471,0,0,0,1
1730,4.96026542979846,8.74179991114429,9.92053085959693,0,0,0,1
1740,4.95980536120398,8.7345660366063,9.91961072240797,0,0,0,1
1750,4.95934265520358,8.72733283497002,9.91868531040716,0,0,0,1
1760,4.95887731204332,8.72010031008217,9.91775462408665,0,0,0,1
1770,4.95840933197068,8.71286846578901,9.91681866394135,0,0,0,1
1780,4.95793871523451,8.70563730593644,9.91587743046901,0,0,0,1
1790,4.95746546208508,8.69840683436991,9.91493092417016,0,0,0,1
1800,4.95698957277406,8.69117705493451,9.91397914554812,0,0,0,1
1810,4.95651104755451,8.68394797147487,9.91302209510902,0,0,0,1
1820,4.9560298866809,8.67671958783526,9.9120597733618,0,0,0,1
1830,4.95554609040908,8.66949190785951,9.91109218081817,0,0,0,1
1840,4.95505965899634,8.66226493539105,9.91011931799267,0,0,0,1
1850,4.95457059270131,8.65503867427291,9.90914118540262,0,0,0,1
1860,4.95407889178408,8.64781312834771,9.90815778356815,0,0,0,1
1870,4.95358455650609,8.64058830145765,9.90716911301218,0,0,0,1
1880,4.95308758713022,8.63336419744455,9.90617517426044,0,0,0,1
1890,4.95258798392072,8.6261408201498,9.90517596784144,0,0,0,1
1900,4.95208574714325,8.61891817341438,9.90417149428651,0,0,0,1
1910,4.95158087706488,8.61169626107888,9.90316175412977,0,0,0,1
1920,4.95107337395407,8.60447508698346,9.90214674790813,0,0,0,1
1930,4.95056323808067,8.5972546549679,9.90112647616133,0,0,0,1
1940,4.95005046971594,8.59003496887155,9.90010093943187,0,0,0,1
1950,4.94953506913254,8.58281603253335,9.89907013826508,0,0,0,1
1960,4.94901703660453,8.57559784979187,9.89803407320907,0,0,0,1
1970,4.94849637240738,8.56838042448521,9.89699274481475,0,0,0,1
1980,4.94797307681792,8.56116376045113,9.89594615363585,0,0,0,1
1990,4.94744715011443,8.55394786152693,9.89489430022887,0,0,0,1
2000,4.94691859257656,8.54673273154952,9.89383718515312,0,0,0,1
2010,4.94638740448537,8.53951837435542,9.89277480897074,0,0,0,1
2020,4.9458535861233,8.53230479378072,9.89170717224661,0,0,0,1
2030,4.94531713777423,8.5250919936611,9.89063427554846,0,0,0,1
2040,4.94477805972339,8.51787997783185,9.88955611944679,0,0,0,1
2050,4.94423635225745,8.51066875012785,9.88847270451491,0,0,0,1
2060,4.94369201566447,8.50345831438356,9.88738403132893,0,0,0,1
2070,4.94314505023388,8.49624867443303,9.88629010046777,0,0,0,1
2080,4.94259545625656,8.48903983410993,9.88519091251311,0,0,0,1
2090,4.94204323402474,8.4818317972475,9.88408646804948,0,0,0,1
2100,4.94148838383209,8.47462456767856,9.88297676766418,0,0,0,1
2110,4.94093090597365,8.46741814923556,9.8818618119473,0,0,0,1
2120,4.94037080074587,8.46021254575039,9.88074160149174,0,0,0,1
2130,4.9398080684464,8.45300776105289,9.87961613689281,0,0,0,1
2140,4.93924270937447,8.44580379897416,9.87848541874893,0,0,0,1
2150,4.93867472383074,8.43860066334567,9.87734944766148,0,0,0,1
2160,4.9381041121173,8.43139835799835,9.8762082242346,0,0,0,1
2170,4.93753087453761,8.42419688676267,9.87506174907522,0,0,0,1
2180,4.93695501139653,8.41699625346857,9.87391002279306,0,0,0,1
2190,4.93637652300031,8.40979646194551,9.87275304600062,0,0,0,1
2200,4.9357954096566,8.40259751602244,9.8715908193132,0,0,0,1
2210,4.93521167167443,8.39539941952781,9.87042334334886,0,0,0,1
2220,4.93462530936423,8.3882021762896,9.86925061872845,0,0,0,1
2230,4.93403632303781,8.38100579013526,9.86807264607562,0,0,0,1
2240,4.9334447130084,8.37381026489176,9.8668894260168,0,0,0,1
2250,4.93285047959059,8.36661560438554,9.86570095918118,0,0,0,1
2260,4.93225362310038,8.3594218124426,9.86450724620076,0,0,0,1
2270,4.93165414385517,8.35222889288838,9.86330828771033,0,0,0,1
2280,4.93105204217372,8.34503684954787,9.86210408434744,0,0,0,1
2290,4.93044731837622,8.33784568624552,9.86089463675244,0,0,0,1
2300,4.92983997278423,8.33065540680533,9.85967994556846,0,0,0,1
2310,4.92923000572071,8.32346601505075,9.85846001144142,0,0,0,1
2320,4.92861741751,8.31627751480477,9.85723483502001,0,0,0,1
2330,4.92800220847786,8.30908990988986,9.85600441695572,0,0,0,1
2340,4.92738437895141,8.30190320412801,9.85476875790283,0,0,0,1
2350,4.92676392925919,8.29471740134069,9.85352785851837,0,0,0,1
2360,4.9261408597311,8.28753250534889,9.8522817194622,0,0,0,1
2370,4.92551517069846,8.2803485199731,9.85103034139693,0,0,0,1
2380,4.92488686249398,8.2731654490333,9.84977372498796,0,0,0,1
2390,4.92425593545175,8.26598329634898,9.8485118709035,0,0,0,1
2400,4.92362238990726,8.25880206573912,9.84724477981451,0,0,0,1
2410,4.92298622619738,8.25162176102223,9.84597245239476,0,0,0,1
2420,4.92234744466039,8.2444423860163,9.84469488932079,0,0,0,1
2430,4.92170604563596,8.23726394453882,9.84341209127192,0,0,0,1
2440,4.92106202946514,8.23008644040678,9.84212405893028,0,0,0,1
2450,4.92041539649038,8.2229098774367,9.84083079298076,0,0,0,1
2460,4.91976614705552,8.21573425944455,9.83953229411103,0,0,0,1
2470,4.91911428150579,8.20855959024586,9.83822856301157,0,0,0,1
2480,4.91845980018782,8.20138587365563,9.83691960037564,0,0,0,1
2490,4.91780270344963,8.19421311348835,9.83560540689925,0,0,0,1
2500,4.91714299164062,8.18704131355804,9.83428598328124,0,0,0,1
2510,4.9164806651116,8.17987047767821,9.83296133022321,0,0,0,1
2520,4.91581572421477,8.17270060966187,9.83163144842954,0,0,0,1
2530,4.91514816930371,8.16553171332152,9.83029633860741,0,0,0,1
2540,4.91447800073339,8.15836379246919,9.82895600146678,0,0,0,1
2550,4.91380521886019,8.15119685091639,9.82761043772039,0,0,0,1
2560,4.91312982404188,8.14403089247414,9.82625964808376,0,0,0,1
2570,4.9124518166375,8.13686592095207,9.824903633275,0,0,0,1
2580,4.91177119700742,8.12970194015889,9.82354239401484,0,0,0,1
2590,4.91108796551363,8.12253895390475,9.82217593102725,0,0,0,1
2600,4.91040212251948,8.11537696599926,9.82080424503897,0,0,0,1
2610,4.90971366838975,8.10821598025145,9.81942733677949,0,0,0,1
2620,4.90902260349055,8.10105600046976,9.8180452069811,0,0,0,1
2630,4.90832892818941,8.09389703046203,9.81665785637882,0,0,0,1
2640,4.90763264285524,8.08673907403552,9.81526528571048,0,0,0,1
2650,4.90693374785831,8.07958213499692,9.81386749571663,0,0,0,1
2660,4.90623224357031,8.07242621715231,9.81246448714062,0,0,0,1
2670,4.90552813036428,8.06527132430717,9.81105626072856,0,0,0,1
2680,4.90482140861466,8.05811746026643,9.80964281722931,0,0,0,1
2690,4.90411207869726,8.05096462883441,9.80822415739453,0,0,0,1
2700,4.90340014098931,8.04381283381484,9.80680028197861,0,0,0,1
2710,4.90268559586937,8.03666207901087,9.80537119173874,0,0,0,1
2720,4.90196844371742,8.02951236822505,9.80393688743484,0,0,0,1
2730,4.90124868491482,8.02236370525936,9.80249736982964,0,0,0,1
2740,4.9005263198443,8.01521609391518,9.8010526396886,0,0,0,1
2750,4.89980134888998,8.00806953799331,9.79960269777997,0,0,0,1
2760,4.89907377243737,8.00092404129395,9.79814754487475,0,0,0,1
2770,4.89834359087336,7.99377960761672,9.79668718174672,0,0,0,1
2780,4.89761080458621,7.98663624076066,9.79522160917243,0,0,0,1
2790,4.89687541396559,7.9794939445242,9.79375082793118,0,0,0,1
2800,4.89613741940252,7.97235272270521,9.79227483880504,0,0,0,1
2810,4.89539682128944,7.96521257910095,9.79079364257887,0,0,0,1
2820,4.89465362002014,7.9580735175081,9.78930724004027,0,0,0,1
2830,4.89390781598981,7.95093554172275,9.78781563197962,0,0,0,1
2840,4.89315940959503,7.94379865554041,9.78631881919007,0,0,0,1
2850,4.89240840123376,7.936662862756,9.78481680246751,0,0,0,1
2860,4.89165479130532,7.92952816716384,9.78330958261064,0,0,0,1
2870,4.89089858021045,7.92239457255768,9.78179716042089,0,0,0,1
2880,4.89013976835124,7.91526208273067,9.78027953670248,0,0,0,1
2890,4.88937835613119,7.90813070147537,9.77875671226239,0,0,0,1
2900,4.88861434395518,7.90100043258376,9.77722868791035,0,0,0,1
2910,4.88784773222944,7.89387127984722,9.77569546445889,0,0,0,1
2920,4.88707852136164,7.88674324705658,9.77415704272328,0,0,0,1
2930,4.88630671176078,7.87961633800202,9.77261342352156,0,0,0,1
2940,4.88553230383728,7.87249055647319,9.77106460767456,0,0,0,1
2950,4.88475529800292,7.86536590625912,9.76951059600585,0,0,0,1
2960,4.88397569467088,7.85824239114826,9.76795138934177,0,0,0,1
2970,4.88319349425572,7.85112001492847,9.76638698851144,0,0,0,1
2980,4.88240869717337,7.84399878138702,9.76481739434675,0,0,0,1
2990,4.88162130384116,7.83687869431061,9.76324260768233,0,0,0,1
3000,4.8808313146778,7.82975975748534,9.7616626293556,0,0,0,1
3010,4.8800387301033,7.82264197469615,9.7600774602066,0,0,0,1
3020,4.8792435505389,7.81552534972639,9.7584871010778,0,0,0,1
3030,4.8784457764075,7.80840988636092,9.756891552815,0,0,0,1
3040,4.87764540813339,7.80129558838407,9.75529081626678,0,0,0,1
3050,4.87684244614223,7.79418245957949,9.75368489228445,0,0,0,1
3060,4.87603689086105,7.78707050373019,9.75207378172209,0,0,0,1
3070,4.87522874271826,7.77995972461846,9.75045748543651,0,0,0,1
3080,4.87441800214364,7.77285012602594,9.74883600428728,0,0,0,1
3090,4.87360466956835,7.76574171173359,9.74720933913671,0,0,0,1
3100,4.87278874542492,7.75863448552168,9.74557749084985,0,0,0,1
3110,4.87197023014725,7.75152845116983,9.74394046029451,0,0,0,1
3120,4.87114912417061,7.74442361245696,9.74229824834123,0,0,0,1
3130,4.87032542793166,7.73731997316132,9.74065085586331,0,0,0,1
3140,4.8694991418684,7.7302175370605,9.73899828373681,0,0,0,1
3150,4.86867026642025,7.72311630793138,9.73734053284049,0,0,0,1
3160,4.86783880202796,7.7160162895502,9.73567760405591,0,0,0,1
3170,4.86700474913367,7.7089174856925,9.73400949826735,0,0,0,1
3180,4.86616810818091,7.70181990013315,9.73233621636182,0,0,0,1
3190,4.86532887961456,7.69472353664635,9.73065775922912,0,0,0,1
3200,4.86448706388088,7.68762839900561,9.72897412776176,0,0,0,1
3210,4.86364266142751,7.68053449098378,9.72728532285502,0,0,0,1
3220,4.86279567270345,7.67344181635303,9.7255913454069,0,0,0,1
3230,4.86194609815909,7.66635037888484,9.72389219631818,0,0,0,1
3240,4.86109393824618,7.65926018235003,9.72218787649235,0,0,0,1
3250,4.86023919341784,7.65217123051874,9.72047838683569,0,0,0,1
3260,4.85938186412859,7.64508352716042,9.71876372825718,0,0,0,1
3270,4.85852195083429,7.63799707604387,9.71704390166858,0,0,0,1
3280,4.85765945399219,7.63091188093719,9.71531890798438,0,0,0,1
3290,4.85679437406092,7.62382794560781,9.71358874812183,0,0,0,1
3300,4.85592671150046,7.61674527382249,9.71185342300092,0,0,0,1
3310,4.85505646677219,7.60966386934732,9.71011293354437,0,0,0,1
3320,4.85418364033884,7.60258373594768,9.70836728067768,0,0,0,1
3330,4.85330823266454,7.59550487738832,9.70661646532908,0,0,0,1
3340,4.85243024421476,7.58842729743329,9.70486048842953,0,0,0,1
3350,4.85154967545638,7.58135099984595,9.70309935091276,0,0,0,1
3360,4.85066652685762,7.57427598838901,9.70133305371523,0,0,0,1
3370,4.84978079888809,7.5672022668245,9.69956159777618,0,0,0,1
3380,4.84889249201877,7.56012983891375,9.69778498403754,0,0,0,1
3390,4.84800160672202,7.55305870841744,9.69600321344405,0,0,0,1
3400,4.84710814347157,7.54598887909556,9.69421628694314,0,0,0,1
3410,4.84621210274251,7.53892035470743,9.69242420548502,0,0,0,1
3420,4.84531348501132,7.53185313901169,9.69062697002264,0,0,0,1
3430,4.84441229075585,7.52478723576631,9.6888245815117,0,0,0,1
3440,4.84350852045532,7.51772264872857,9.68701704091064,0,0,0,1
3450,4.8426021745902,7.51065938165433,9.6852043491804,0,0,0,1
3460,4.84169325364225,7.50359743829821,9.68338650728449,0,0,0,1
3470,4.84078175809485,7.49653682241607,9.6815635161897,0,0,0,1
3480,4.83986768843279,7.48947753776304,9.67973537686558,0,0,0,1
3490,4.83895104514218,7.48241958809352,9.67790209028436,0,0,0,1
3500,4.83803182871053,7.47536297716114,9.67606365742106,0,0,0,1
3510,4.83711003962668,7.46830770871876,9.67422007925336,0,0,0,1
3520,4.83618567838086,7.46125378651847,9.67237135676172,0,0,0,1
3530,4.83525874546463,7.45420121431161,9.67051749092927,0,0,0,1
3540,4.83432924137095,7.44714999584876,9.6686584827419,0,0,0,1
3550,4.83339716659411,7.44010013487972,9.66679433318822,0,0,0,1
3560,4.83246252162978,7.43305163515353,9.66492504325955,0,0,0,1
3570,4.83152530697497,7.42600450041848,9.66305061394994,0,0,0,1
3580,4.83058552312809,7.41895873442208,9.66117104625617,0,0,0,1
3590,4.82964317058887,7.4119143409111,9.65928634117773,0,0,0,1
3600,4.82869824985843,7.40487132363152,9.65739649971685,0,0,0,1
3610,4.82775076143924,7.39782968632857,9.65550152287848,0,0,0,1
3620,4.82680070583513,7.39078943274671,9.65360141167027,0,0,0,1
3630,4.82584808355131,7.38375056662966,9.65169616710263,0,0,0,1
3640,4.82489289509433,7.37671309172034,9.64978579018866,0,0,0,1
3650,4.82393514097211,7.36967701176093,9.64787028194422,0,0,0,1
3660,4.82297482169393,7.36264233049284,9.64594964338787,0,0,0,1
3670,4.82201193777044,7.35560905165673,9.64402387554088,0,0,0,1
3680,4.82104648971364,7.34857717899247,9.64209297942728,0,0,0,1
3690,4.8200784780369,7.3415467162392,9.6401569560738,0,0,0,1
3700,4.81910790325495,7.33451766713525,9.6382158065099,0,0,0,1
3710,4.81813476588388,7.32749003541825,9.63626953176776,0,0,0,1
3720,4.81715906644114,7.320463824825,9.63431813288228,0,0,0,1
3730,4.81618080544555,7.31343903909159,9.6323616108911,0,0,0,1
3740,4.81519998341728,7.30641568195331,9.63039996683457,0,0,0,1
3750,4.81421660087788,7.29939375714471,9.62843320175576,0,0,0,1
3760,4.81323065835024,7.29237326839958,9.62646131670048,0,0,0,1
3770,4.81224215635863,7.28535421945091,9.62448431271725,0,0,0,1
3780,4.81125109542866,7.27833661403097,9.62250219085732,0,0,0,1
3790,4.81025747608733,7.27132045587124,9.62051495217467,0,0,0,1
3800,4.80926129886299,7.26430574870244,9.61852259772598,0,0,0,1
3810,4.80826256428534,7.25729249625455,9.61652512857067,0,0,0,1
3820,4.80726127288545,7.25028070225676,9.6145225457709,0,0,0,1
3830,4.80625742519576,7.2432703704375,9.61251485039152,0,0,0,1
3840,4.80525102175006,7.23626150452444,9.61050204350013,0,0,0,1
3850,4.80424206308352,7.2292541082445,9.60848412616703,0,0,0,1
3860,4.80323054973264,7.22224818532381,9.60646109946528,0,0,0,1
3870,4.80221648223531,7.21524373948777,9.60443296447063,0,0,0,1
3880,4.80119986113077,7.20824077446093,9.60239972226154,0,0,0,1
3890,4.80018068695935,7.20123929396563,9.60036137391869,0,0,0,1
3900,4.79915896026295,7.19423930172474,9.5983179205259,0,0,0,1
3910,4.79813468158497,7.1872408014612,9.59626936316995,0,0,0,1
3920,4.79710785147017,7.18024379689708,9.59421570294033,0,0,0,1
3930,4.79607847046463,7.17324829175363,9.59215694092925,0,0,0,1
3940,4.7950465391158,7.16625428975123,9.59009307823159,0,0,0,1
3950,4.79401205797247,7.15926179460942,9.58802411594494,0,0,0,1
3960,4.7929750275848,7.15227081004688,9.58595005516959,0,0,0,1
3970,4.79193544850426,7.14528133978146,9.58387089700853,0,0,0,1
3980,4.79089332128371,7.13829338753014,9.58178664256743,0,0,0,1
3990,4.78984864647734,7.13130695700906,9.57969729295468,0,0,0,1
4000,4.78880142464068,7.12432205193351,9.57760284928136,0,0,0,1
4010,4.78775165633062,7.11733867601795,9.57550331266125,0,0,0,1
4020,4.78669934210541,7.11035683297595,9.57339868421082,0,0,0,1
4030,4.78564448252462,7.10337652652027,9.57128896504924,0,0,0,1
4040,4.7845870781492,7.09639776036279,9.56917415629841,0,0,0,1
4050,4.78352712954143,7.08942053821457,9.56705425908287,0,0,0,1
4060,4.78246463726495,7.0824448637858,9.5649292745299,0,0,0,1
4070,4.78139960188473,7.07547074078584,9.56279920376947,0,0,0,1
4080,4.78033202396712,7.06849817292316,9.56066404793424,0,0,0,1
4090,4.77926190407979,7.06152716390544,9.55852380815958,0,0,0,1
4100,4.77818924279177,7.05455771743947,9.55637848558355,0,0,0,1
4110,4.77711404067345,7.04758983723119,9.5542280813469,0,0,0,1
4120,4.77603629829655,7.04062352698572,9.55207259659311,0,0,0,1
4130,4.77495601623416,7.0336587904073,9.54991203246831,0,0,0,1
4140,4.77387319506069,7.02669563119934,9.54774639012137,0,0,0,1
4150,4.77278783535192,7.01973405306439,9.54557567070384,0,0,0,1
4160,4.77169993768498,7.01277405970417,9.54339987536997,0,0,0,1
4170,4.77060950263835,7.00581565481952,9.54121900527671,0,0,0,1
4180,4.76951653079185,6.99885884211045,9.5390330615837,0,0,0,1
4190,4.76842102272665,6.99190362527613,9.53684204545329,0,0,0,1
4200,4.76732297902527,6.98495000801486,9.53464595805053,0,0,0,1
4210,4.76622240027158,6.97799799402411,9.53244480054315,0,0,0,1
4220,4.7651192870508,6.97104758700048,9.5302385741016,0,0,0,1
4230,4.76401363994951,6.96409879063974,9.52802727989901,0,0,0,1
4240,4.76290545955561,6.95715160863679,9.52581091911122,0,0,0,1
4250,4.76179474645838,6.95020604468571,9.52358949291676,0,0,0,1
4260,4.76068150124844,6.94326210247971,9.52136300249687,0,0,0,1
4270,4.75956572451774,6.93631978571116,9.51913144903548,0,0,0,1
4280,4.7584474168596,6.92937909807157,9.51689483371921,0,0,0,1
4290,4.7573265788687,6.9224400432516,9.51465315773739,0,0,0,1
4300,4.75620321114102,6.91550262494109,9.51240642228205,0,0,0,1
4310,4.75507731427395,6.908566846829,9.51015462854791,0,0,0,1
4320,4.75394888886601,6.90163271260248,9.50789777773202,0,0,0,1
4330,4.75281793551706,6.89470022594786,9.50563587103412,0,0,0,1
4340,4.75168445482858,6.88776939055218,9.50336890965716,0,0,0,1
4350,4.75054844740341,6.88084021010152,9.50109689480682,0,0,0,1
4360,4.7494099138457,6.87391268828108,9.49881982769141,0,0,0,1
4370,4.74826885476096,6.86698682877507,9.49653770952192,0,0,0,1
4380,4.74712527075601,6.86006263526681,9.49425054151203,0,0,0,1
4390,4.74597916243903,6.85314011143866,9.49195832487805,0,0,0,1
4400,4.7448305304195,6.84621926097207,9.489661060839,0,0,0,1
4410,4.74367937530828,6.83930008754754,9.48735875061656,0,0,0,1
4420,4.74252569771753,6.83238259484464,9.48505139543506,0,0,0,1
4430,4.74136949826076,6.825466786542,9.48273899652151,0,0,0,1
4440,4.74021077755281,6.81855266631733,9.48042155510561,0,0,0,1
4450,4.73904953620986,6.81164023784741,9.47809907241971,0,0,0,1
4460,4.73788577484942,6.80472950480805,9.47577154969884,0,0,0,1
4470,4.73671949409034,6.79782047087418,9.47343898818068,0,0,0,1
4480,4.7355506945528,6.79091313971975,9.47110138910561,0,0,0,1
4490,4.73437937685833,6.78400751501781,9.46875875371665,0,0,0,1
4500,4.73320554162976,6.77710360044046,9.46641108325952,0,0,0,1
4510,4.7320291894913,6.77020139965887,9.46405837898259,0,0,0,1
4520,4.73085032106845,6.76330091634327,9.4617006421369,0,0,0,1
4530,4.72966893698809,6.75640215416297,9.45933787397618,0,0,0,1
4540,4.7284850378784,6.74950511678633,9.4569700757568,0,0,0,1
4550,4.72729862436891,6.7426098078808,9.45459724873783,0,0,0,1
4560,4.72610969709049,6.73571623111287,9.45221939418098,0,0,0,1
4570,4.72491825667533,6.72882439014811,9.44983651335067,0,0,0,1
4580,4.72372430375697,6.72193428865117,9.44744860751394,0,0,0,1
4590,4.72252783897027,6.71504593028573,9.44505567794055,0,0,0,1
4600,4.72132886295144,6.70815931871457,9.44265772590289,0,0,0,1
4610,4.72012737633802,6.70127445759953,9.44025475267604,0,0,0,1
4620,4.71892337976888,6.6943913506015,9.43784675953776,0,0,0,1
4630,4.71771687388423,6.68751000138046,9.43543374776845,0,0,0,1
4640,4.71650785932561,6.68063041359544,9.43301571865121,0,0,0,1
4650,4.7152963367359,6.67375259090454,9.4305926734718,0,0,0,1
4660,4.71408230675932,6.66687653696493,9.42816461351863,0,0,0,1
4670,4.71286577004141,6.66000225543284,9.42573154008281,0,0,0,1
4680,4.71164672722906,6.65312974996358,9.42329345445812,0,0,0,1
4690,4.71042517897049,6.64625902421151,9.42085035794097,0,0,0,1
4700,4.70920112591525,6.63939008183007,9.41840225183049,0,0,0,1
4710,4.70797456871423,6.63252292647176,9.41594913742846,0,0,0,1
4720,4.70674550801965,6.62565756178814,9.41349101603931,0,0,0,1
4730,4.70551394448509,6.61879399142986,9.41102788897017,0,0,0,1
4740,4.70427987876542,6.6119322190466,9.40855975753084,0,0,0,1
4750,4.70304331151669,6.60507224828622,9.40608662303337,0,0,0,1
4760,4.70180424339625,6.59821408279562,9.40360848679249,0,0,0,1
4770,4.70056267506309,6.5913577262223,9.40112535012617,0,0,0,1
4780,4.69931860717752,6.58450318221275,9.39863721435503,0,0,0,1
4790,4.69807204040117,6.57765045441242,9.39614408080233,0,0,0,1
4800,4.69682297539699,6.57079954646579,9.39364595079397,0,0,0,1
4810,4.69557141282925,6.56395046201627,9.3911428256585,0,0,0,1
4820,4.69431735336354,6.5571032047063,9.38863470672708,0,0,0,1
4830,4.69306079766678,6.55025777817727,9.38612159533355,0,0,0,1
4840,4.69180174640718,6.54341418606957,9.38360349281436,0,0,0,1
4850,4.69054020025431,6.53657243202258,9.38108040050861,0,0,0,1
4860,4.68927615987902,6.52973251967465,9.37855231975804,0,0,0,1
4870,4.68800962595351,6.52289445266312,9.37601925190703,0,0,0,1
4880,4.6867405991513,6.51605823462431,9.37348119830259,0,0,0,1
4890,4.68546908014719,6.50922386919352,9.37093816029439,0,0,0,1
4900,4.68419506961736,6.50239136000505,9.36839013923472,0,0,0,1
4910,4.68291856823926,6.49556071069217,9.36583713647852,0,0,0,1
4920,4.68163957669168,6.48873192488714,9.36327915338337,0,0,0,1
4930,4.68035809565474,6.4819050062212,9.36071619130948,0,0,0,1
4940,4.67907412580985,6.47507995832457,9.35814825161971,0,0,0,1
4950,4.67778766783978,6.46825678482646,9.35557533567956,0,0,0,1
4960,4.67649872242858,6.46143548935506,9.35299744485716,0,0,0,1
4970,4.67520729026164,6.45461607553755,9.35041458052329,0,0,0,1
4980,4.67391337202568,6.44779854700009,9.34782674405136,0,0,0,1
4990,4.67261696840872,6.44098290736782,9.34523393681743,0,0,0,1
5000,4.6713180801001,6.43416916026487,9.3426361602002,0,0,0,1
5010,4.6700167077905,6.42735730931435,9.34003341558099,0,0,0,1
5020,4.66871285217189,6.42054735813835,9.33742570434379,0,0,0,1
5030,4.6674065139376,6.41373931035795,9.3348130278752,0,0,0,1
5040,4.66609769378224,6.40693316959321,9.33219538756448,0,0,0,1
5050,4.66478639240176,6.40012893946318,9.32957278480353,0,0,0,1
5060,4.66347261049343,6.39332662358588,9.32694522098687,0,0,0,1
5070,4.66215634875584,6.38652622557833,9.32431269751168,0,0,0,1
5080,4.66083760788889,6.37972774905653,9.32167521577777,0,0,0,1
5090,4.6595163885938,6.37293119763546,9.3190327771876,0,0,0,1
5100,4.65819269157312,6.36613657492907,9.31638538314625,0,0,0,1
5110,4.65686651753073,6.35934388455032,9.31373303506146,0,0,0,1
5120,4.6555378671718,6.35255313011113,9.3110757343436,0,0,0,1
5130,4.65420674120284,6.34576431522243,9.30841348240567,0,0,0,1
5140,4.65287314033167,6.33897744349411,9.30574628066334,0,0,0,1
5150,4.65153706526745,6.33219251853505,9.30307413053489,0,0,0,1
5160,4.65019851672063,6.32540954395312,9.30039703344125,0,0,0,1
5170,4.64885749540299,6.31862852335513,9.29771499080597,0,0,0,1
5180,4.64751400202732,6.31184946034554,9.29502800405464,0,0,0,1
5190,4.64616803730798,6.30507235852896,9.29233607461596,0,0,0,1
